transaction_id,date,product_id,product_name,product_category,quantity,ppu,amount,customer_id,region,company_name
T002346,2025-01-08,PROD-002,Wireless Mechanical Keyboard,Electronics,2,380000,760000,Customer-068,Mandalay,Golden Industries Co.
T002347,2025-01-08,PROD-005,Noise-Cancelling Headphones,Electronics,8,900000,7200000,Customer-068,Mandalay,Golden Industries Co.
T002629,2025-01-09,PROD-005,Noise-Cancelling Headphones,Electronics,7,900000,6300000,Customer-068,Mandalay,Golden Industries Co.
T002630,2025-01-09,PROD-008,Executive Ballpoint Pen Box,Office Supplies,3,70000,210000,Customer-068,Mandalay,Golden Industries Co.
T002897,2025-01-10,PROD-007,USB-C Docking Station,Electronics,10,340000,3400000,Customer-068,Mandalay,Golden Industries Co.
T002898,2025-01-10,PROD-002,Wireless Mechanical Keyboard,Electronics,3,380000,1140000,Customer-068,Mandalay,Golden Industries Co.
T002899,2025-01-10,PROD-007,USB-C Docking Station,Electronics,3,340000,1020000,Customer-068,Mandalay,Golden Industries Co.
T002900,2025-01-10,PROD-007,USB-C Docking Station,Electronics,4,340000,1360000,Customer-068,Mandalay,Golden Industries Co.
T002901,2025-01-10,PROD-004,Standing Desk Converter,Furniture,4,500000,2000000,Customer-068,Mandalay,Golden Industries Co.
T002902,2025-01-10,PROD-003,27-inch 4K Monitor,Electronics,1,1200000,1200000,Customer-068,Mandalay,Golden Industries Co.
T002903,2025-01-10,PROD-010,Webcam 1080p HD,Electronics,8,180000,1440000,Customer-068,Mandalay,Golden Industries Co.
T002904,2025-01-10,PROD-005,Noise-Cancelling Headphones,Electronics,6,900000,5400000,Customer-068,Mandalay,Golden Industries Co.
T002905,2025-01-10,PROD-001,Ergonomic Mesh Chair,Furniture,8,750000,6000000,Customer-068,Mandalay,Golden Industries Co.
T002906,2025-01-10,PROD-001,Ergonomic Mesh Chair,Furniture,6,750000,4500000,Customer-068,Mandalay,Golden Industries Co.
T003222,2025-01-11,PROD-005,Noise-Cancelling Headphones,Electronics,8,900000,7200000,Customer-068,Mandalay,Golden Industries Co.
T003223,2025-01-11,PROD-010,Webcam 1080p HD,Electronics,3,180000,540000,Customer-068,Mandalay,Golden Industries Co.
T003224,2025-01-11,PROD-005,Noise-Cancelling Headphones,Electronics,2,900000,1800000,Customer-068,Mandalay,Golden Industries Co.
T003225,2025-01-11,PROD-003,27-inch 4K Monitor,Electronics,7,1200000,8400000,Customer-068,Mandalay,Golden Industries Co.
T003226,2025-01-11,PROD-010,Webcam 1080p HD,Electronics,3,180000,540000,Customer-068,Mandalay,Golden Industries Co.
T003227,2025-01-11,PROD-004,Standing Desk Converter,Furniture,9,500000,4500000,Customer-068,Mandalay,Golden Industries Co.
T003228,2025-01-11,PROD-002,Wireless Mechanical Keyboard,Electronics,3,380000,1140000,Customer-068,Mandalay,Golden Industries Co.
T003229,2025-01-11,PROD-010,Webcam 1080p HD,Electronics,2,180000,360000,Customer-068,Mandalay,Golden Industries Co.
T003230,2025-01-11,PROD-001,Ergonomic Mesh Chair,Furniture,10,750000,7500000,Customer-068,Mandalay,Golden Industries Co.
T003526,2025-01-12,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,70000,420000,Customer-068,Mandalay,Golden Industries Co.
T003527,2025-01-12,PROD-004,Standing Desk Converter,Furniture,1,500000,500000,Customer-068,Mandalay,Golden Industries Co.
T003528,2025-01-12,PROD-001,Ergonomic Mesh Chair,Furniture,5,750000,3750000,Customer-068,Mandalay,Golden Industries Co.
T003529,2025-01-12,PROD-005,Noise-Cancelling Headphones,Electronics,7,900000,6300000,Customer-068,Mandalay,Golden Industries Co.
T003530,2025-01-12,PROD-004,Standing Desk Converter,Furniture,9,500000,4500000,Customer-068,Mandalay,Golden Industries Co.
T003531,2025-01-12,PROD-002,Wireless Mechanical Keyboard,Electronics,7,380000,2660000,Customer-068,Mandalay,Golden Industries Co.
T003532,2025-01-12,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,70000,350000,Customer-068,Mandalay,Golden Industries Co.
T003533,2025-01-12,PROD-003,27-inch 4K Monitor,Electronics,10,1200000,12000000,Customer-068,Mandalay,Golden Industries Co.
T003534,2025-01-12,PROD-003,27-inch 4K Monitor,Electronics,1,1200000,1200000,Customer-068,Mandalay,Golden Industries Co.
T003806,2025-01-13,PROD-005,Noise-Cancelling Headphones,Electronics,6,900000,5400000,Customer-068,Mandalay,Golden Industries Co.
T003807,2025-01-13,PROD-002,Wireless Mechanical Keyboard,Electronics,3,380000,1140000,Customer-068,Mandalay,Golden Industries Co.
T003808,2025-01-13,PROD-004,Standing Desk Converter,Furniture,9,500000,4500000,Customer-068,Mandalay,Golden Industries Co.
T003809,2025-01-13,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,25500,178500,Customer-068,Mandalay,Golden Industries Co.
T003810,2025-01-13,PROD-009,Adjustable Monitor Arm,Furniture,6,195000,1170000,Customer-068,Mandalay,Golden Industries Co.
T003811,2025-01-13,PROD-009,Adjustable Monitor Arm,Furniture,1,195000,195000,Customer-068,Mandalay,Golden Industries Co.
T003812,2025-01-13,PROD-001,Ergonomic Mesh Chair,Furniture,2,750000,1500000,Customer-068,Mandalay,Golden Industries Co.
T003813,2025-01-13,PROD-010,Webcam 1080p HD,Electronics,10,180000,1800000,Customer-068,Mandalay,Golden Industries Co.
T003814,2025-01-13,PROD-002,Wireless Mechanical Keyboard,Electronics,3,380000,1140000,Customer-068,Mandalay,Golden Industries Co.
T003815,2025-01-13,PROD-001,Ergonomic Mesh Chair,Furniture,8,750000,6000000,Customer-068,Mandalay,Golden Industries Co.
T004123,2025-01-14,PROD-002,Wireless Mechanical Keyboard,Electronics,8,380000,3040000,Customer-068,Mandalay,Golden Industries Co.
T004124,2025-01-14,PROD-008,Executive Ballpoint Pen Box,Office Supplies,7,70000,490000,Customer-068,Mandalay,Golden Industries Co.
T004125,2025-01-14,PROD-001,Ergonomic Mesh Chair,Furniture,4,750000,3000000,Customer-068,Mandalay,Golden Industries Co.
T004126,2025-01-14,PROD-002,Wireless Mechanical Keyboard,Electronics,1,380000,380000,Customer-068,Mandalay,Golden Industries Co.
T004127,2025-01-14,PROD-010,Webcam 1080p HD,Electronics,2,180000,360000,Customer-068,Mandalay,Golden Industries Co.
T004128,2025-01-14,PROD-007,USB-C Docking Station,Electronics,8,340000,2720000,Customer-068,Mandalay,Golden Industries Co.
T004129,2025-01-14,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,25500,25500,Customer-068,Mandalay,Golden Industries Co.
T004130,2025-01-14,PROD-009,Adjustable Monitor Arm,Furniture,8,195000,1560000,Customer-068,Mandalay,Golden Industries Co.
T004131,2025-01-14,PROD-009,Adjustable Monitor Arm,Furniture,8,195000,1560000,Customer-068,Mandalay,Golden Industries Co.
T004132,2025-01-14,PROD-001,Ergonomic Mesh Chair,Furniture,6,750000,4500000,Customer-068,Mandalay,Golden Industries Co.
T004426,2025-01-15,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-068,Mandalay,Golden Industries Co.
T004427,2025-01-15,PROD-001,Ergonomic Mesh Chair,Furniture,8,750000,6000000,Customer-068,Mandalay,Golden Industries Co.
T004428,2025-01-15,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,70000,560000,Customer-068,Mandalay,Golden Industries Co.
T004429,2025-01-15,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,9,25500,229500,Customer-068,Mandalay,Golden Industries Co.
T004430,2025-01-15,PROD-010,Webcam 1080p HD,Electronics,1,180000,180000,Customer-068,Mandalay,Golden Industries Co.
T004431,2025-01-15,PROD-004,Standing Desk Converter,Furniture,8,500000,4000000,Customer-068,Mandalay,Golden Industries Co.
T004432,2025-01-15,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,25500,178500,Customer-068,Mandalay,Golden Industries Co.
T004433,2025-01-15,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-068,Mandalay,Golden Industries Co.
T004434,2025-01-15,PROD-009,Adjustable Monitor Arm,Furniture,10,195000,1950000,Customer-068,Mandalay,Golden Industries Co.
T004435,2025-01-15,PROD-005,Noise-Cancelling Headphones,Electronics,4,900000,3600000,Customer-068,Mandalay,Golden Industries Co.
T004436,2025-01-15,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-068,Mandalay,Golden Industries Co.
T004437,2025-01-15,PROD-010,Webcam 1080p HD,Electronics,9,180000,1620000,Customer-068,Mandalay,Golden Industries Co.
T004736,2025-01-16,PROD-009,Adjustable Monitor Arm,Furniture,6,195000,1170000,Customer-068,Mandalay,Golden Industries Co.
T004737,2025-01-16,PROD-004,Standing Desk Converter,Furniture,7,500000,3500000,Customer-068,Mandalay,Golden Industries Co.
T004738,2025-01-16,PROD-001,Ergonomic Mesh Chair,Furniture,2,750000,1500000,Customer-068,Mandalay,Golden Industries Co.
T004739,2025-01-16,PROD-005,Noise-Cancelling Headphones,Electronics,7,900000,6300000,Customer-068,Mandalay,Golden Industries Co.
T004740,2025-01-16,PROD-003,27-inch 4K Monitor,Electronics,9,1200000,10800000,Customer-068,Mandalay,Golden Industries Co.
T004741,2025-01-16,PROD-001,Ergonomic Mesh Chair,Furniture,6,750000,4500000,Customer-068,Mandalay,Golden Industries Co.
T004742,2025-01-16,PROD-010,Webcam 1080p HD,Electronics,4,180000,720000,Customer-068,Mandalay,Golden Industries Co.
T004743,2025-01-16,PROD-010,Webcam 1080p HD,Electronics,3,180000,540000,Customer-068,Mandalay,Golden Industries Co.
T005052,2025-01-17,PROD-002,Wireless Mechanical Keyboard,Electronics,7,380000,2660000,Customer-068,Mandalay,Golden Industries Co.
T005053,2025-01-17,PROD-004,Standing Desk Converter,Furniture,2,500000,1000000,Customer-068,Mandalay,Golden Industries Co.
T005054,2025-01-17,PROD-010,Webcam 1080p HD,Electronics,6,180000,1080000,Customer-068,Mandalay,Golden Industries Co.
T005055,2025-01-17,PROD-004,Standing Desk Converter,Furniture,5,500000,2500000,Customer-068,Mandalay,Golden Industries Co.
T005376,2025-01-18,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-068,Mandalay,Golden Industries Co.
T005377,2025-01-18,PROD-009,Adjustable Monitor Arm,Furniture,1,195000,195000,Customer-068,Mandalay,Golden Industries Co.
T005674,2025-01-19,PROD-003,27-inch 4K Monitor,Electronics,6,1200000,7200000,Customer-068,Mandalay,Golden Industries Co.
T005675,2025-01-19,PROD-001,Ergonomic Mesh Chair,Furniture,3,750000,2250000,Customer-068,Mandalay,Golden Industries Co.
T005676,2025-01-19,PROD-010,Webcam 1080p HD,Electronics,8,180000,1440000,Customer-068,Mandalay,Golden Industries Co.
T005677,2025-01-19,PROD-003,27-inch 4K Monitor,Electronics,5,1200000,6000000,Customer-068,Mandalay,Golden Industries Co.
T005678,2025-01-19,PROD-010,Webcam 1080p HD,Electronics,9,180000,1620000,Customer-068,Mandalay,Golden Industries Co.
T005679,2025-01-19,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,7,25500,178500,Customer-068,Mandalay,Golden Industries Co.
T005680,2025-01-19,PROD-001,Ergonomic Mesh Chair,Furniture,9,750000,6750000,Customer-068,Mandalay,Golden Industries Co.
T005681,2025-01-19,PROD-005,Noise-Cancelling Headphones,Electronics,3,900000,2700000,Customer-068,Mandalay,Golden Industries Co.
T006001,2025-01-20,PROD-008,Executive Ballpoint Pen Box,Office Supplies,1,70000,70000,Customer-068,Mandalay,Golden Industries Co.
T006002,2025-01-20,PROD-002,Wireless Mechanical Keyboard,Electronics,2,380000,760000,Customer-068,Mandalay,Golden Industries Co.
T006003,2025-01-20,PROD-009,Adjustable Monitor Arm,Furniture,6,195000,1170000,Customer-068,Mandalay,Golden Industries Co.
T006004,2025-01-20,PROD-007,USB-C Docking Station,Electronics,9,340000,3060000,Customer-068,Mandalay,Golden Industries Co.
T006311,2025-01-21,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,25500,255000,Customer-068,Mandalay,Golden Industries Co.
T006312,2025-01-21,PROD-001,Ergonomic Mesh Chair,Furniture,3,750000,2250000,Customer-068,Mandalay,Golden Industries Co.
T006313,2025-01-21,PROD-010,Webcam 1080p HD,Electronics,3,180000,540000,Customer-068,Mandalay,Golden Industries Co.
T006615,2025-01-22,PROD-001,Ergonomic Mesh Chair,Furniture,4,750000,3000000,Customer-068,Mandalay,Golden Industries Co.
T006616,2025-01-22,PROD-009,Adjustable Monitor Arm,Furniture,2,195000,390000,Customer-068,Mandalay,Golden Industries Co.
T006617,2025-01-22,PROD-005,Noise-Cancelling Headphones,Electronics,4,900000,3600000,Customer-068,Mandalay,Golden Industries Co.
T006618,2025-01-22,PROD-001,Ergonomic Mesh Chair,Furniture,9,750000,6750000,Customer-068,Mandalay,Golden Industries Co.
T006929,2025-01-23,PROD-004,Standing Desk Converter,Furniture,5,500000,2500000,Customer-068,Mandalay,Golden Industries Co.
T006930,2025-01-23,PROD-001,Ergonomic Mesh Chair,Furniture,4,750000,3000000,Customer-068,Mandalay,Golden Industries Co.
T006931,2025-01-23,PROD-001,Ergonomic Mesh Chair,Furniture,1,750000,750000,Customer-068,Mandalay,Golden Industries Co.
T006932,2025-01-23,PROD-003,27-inch 4K Monitor,Electronics,4,1200000,4800000,Customer-068,Mandalay,Golden Industries Co.
T006933,2025-01-23,PROD-010,Webcam 1080p HD,Electronics,7,180000,1260000,Customer-068,Mandalay,Golden Industries Co.
T006934,2025-01-23,PROD-004,Standing Desk Converter,Furniture,10,500000,5000000,Customer-068,Mandalay,Golden Industries Co.
T006935,2025-01-23,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,3,25500,76500,Customer-068,Mandalay,Golden Industries Co.
T006936,2025-01-23,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,25500,51000,Customer-068,Mandalay,Golden Industries Co.
T007243,2025-01-24,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-068,Mandalay,Golden Industries Co.
T007244,2025-01-24,PROD-005,Noise-Cancelling Headphones,Electronics,2,900000,1800000,Customer-068,Mandalay,Golden Industries Co.
T007245,2025-01-24,PROD-010,Webcam 1080p HD,Electronics,8,180000,1440000,Customer-068,Mandalay,Golden Industries Co.
T007246,2025-01-24,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-068,Mandalay,Golden Industries Co.
T007247,2025-01-24,PROD-007,USB-C Docking Station,Electronics,6,340000,2040000,Customer-068,Mandalay,Golden Industries Co.
T007248,2025-01-24,PROD-001,Ergonomic Mesh Chair,Furniture,7,750000,5250000,Customer-068,Mandalay,Golden Industries Co.
T007562,2025-01-25,PROD-010,Webcam 1080p HD,Electronics,9,180000,1620000,Customer-068,Mandalay,Golden Industries Co.
T007563,2025-01-25,PROD-004,Standing Desk Converter,Furniture,8,500000,4000000,Customer-068,Mandalay,Golden Industries Co.
T007564,2025-01-25,PROD-010,Webcam 1080p HD,Electronics,2,180000,360000,Customer-068,Mandalay,Golden Industries Co.
T007565,2025-01-25,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-068,Mandalay,Golden Industries Co.
T007566,2025-01-25,PROD-007,USB-C Docking Station,Electronics,1,340000,340000,Customer-068,Mandalay,Golden Industries Co.
T007567,2025-01-25,PROD-007,USB-C Docking Station,Electronics,8,340000,2720000,Customer-068,Mandalay,Golden Industries Co.
T007888,2025-01-26,PROD-004,Standing Desk Converter,Furniture,5,500000,2500000,Customer-068,Mandalay,Golden Industries Co.
T007889,2025-01-26,PROD-010,Webcam 1080p HD,Electronics,4,180000,720000,Customer-068,Mandalay,Golden Industries Co.
T007890,2025-01-26,PROD-001,Ergonomic Mesh Chair,Furniture,1,750000,750000,Customer-068,Mandalay,Golden Industries Co.
T007891,2025-01-26,PROD-002,Wireless Mechanical Keyboard,Electronics,6,380000,2280000,Customer-068,Mandalay,Golden Industries Co.
T007892,2025-01-26,PROD-005,Noise-Cancelling Headphones,Electronics,5,900000,4500000,Customer-068,Mandalay,Golden Industries Co.
T007893,2025-01-26,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,5,25500,127500,Customer-068,Mandalay,Golden Industries Co.
T007894,2025-01-26,PROD-007,USB-C Docking Station,Electronics,10,340000,3400000,Customer-068,Mandalay,Golden Industries Co.
T007895,2025-01-26,PROD-008,Executive Ballpoint Pen Box,Office Supplies,8,70000,560000,Customer-068,Mandalay,Golden Industries Co.
T007896,2025-01-26,PROD-001,Ergonomic Mesh Chair,Furniture,6,750000,4500000,Customer-068,Mandalay,Golden Industries Co.
T007897,2025-01-26,PROD-008,Executive Ballpoint Pen Box,Office Supplies,5,70000,350000,Customer-068,Mandalay,Golden Industries Co.
T007898,2025-01-26,PROD-007,USB-C Docking Station,Electronics,5,340000,1700000,Customer-068,Mandalay,Golden Industries Co.
T008185,2025-01-27,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-068,Mandalay,Golden Industries Co.
T008186,2025-01-27,PROD-003,27-inch 4K Monitor,Electronics,9,1200000,10800000,Customer-068,Mandalay,Golden Industries Co.
T008187,2025-01-27,PROD-005,Noise-Cancelling Headphones,Electronics,8,900000,7200000,Customer-068,Mandalay,Golden Industries Co.
T008188,2025-01-27,PROD-009,Adjustable Monitor Arm,Furniture,8,195000,1560000,Customer-068,Mandalay,Golden Industries Co.
T008189,2025-01-27,PROD-009,Adjustable Monitor Arm,Furniture,4,195000,780000,Customer-068,Mandalay,Golden Industries Co.
T008497,2025-01-28,PROD-005,Noise-Cancelling Headphones,Electronics,7,900000,6300000,Customer-068,Mandalay,Golden Industries Co.
T008498,2025-01-28,PROD-005,Noise-Cancelling Headphones,Electronics,8,900000,7200000,Customer-068,Mandalay,Golden Industries Co.
T008499,2025-01-28,PROD-001,Ergonomic Mesh Chair,Furniture,3,750000,2250000,Customer-068,Mandalay,Golden Industries Co.
T008500,2025-01-28,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,25500,51000,Customer-068,Mandalay,Golden Industries Co.
T008501,2025-01-28,PROD-005,Noise-Cancelling Headphones,Electronics,4,900000,3600000,Customer-068,Mandalay,Golden Industries Co.
T008502,2025-01-28,PROD-009,Adjustable Monitor Arm,Furniture,10,195000,1950000,Customer-068,Mandalay,Golden Industries Co.
T008503,2025-01-28,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,5,25500,127500,Customer-068,Mandalay,Golden Industries Co.
T008504,2025-01-28,PROD-005,Noise-Cancelling Headphones,Electronics,9,900000,8100000,Customer-068,Mandalay,Golden Industries Co.
T008773,2025-01-29,PROD-001,Ergonomic Mesh Chair,Furniture,3,750000,2250000,Customer-068,Mandalay,Golden Industries Co.
T008774,2025-01-29,PROD-009,Adjustable Monitor Arm,Furniture,5,195000,975000,Customer-068,Mandalay,Golden Industries Co.
T008775,2025-01-29,PROD-010,Webcam 1080p HD,Electronics,7,180000,1260000,Customer-068,Mandalay,Golden Industries Co.
T008776,2025-01-29,PROD-010,Webcam 1080p HD,Electronics,4,180000,720000,Customer-068,Mandalay,Golden Industries Co.
T008777,2025-01-29,PROD-007,USB-C Docking Station,Electronics,5,340000,1700000,Customer-068,Mandalay,Golden Industries Co.
T008778,2025-01-29,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,25500,51000,Customer-068,Mandalay,Golden Industries Co.
T009084,2025-01-30,PROD-004,Standing Desk Converter,Furniture,8,500000,4000000,Customer-068,Mandalay,Golden Industries Co.
T009085,2025-01-30,PROD-009,Adjustable Monitor Arm,Furniture,3,195000,585000,Customer-068,Mandalay,Golden Industries Co.
T009086,2025-01-30,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,1,25500,25500,Customer-068,Mandalay,Golden Industries Co.
T009087,2025-01-30,PROD-003,27-inch 4K Monitor,Electronics,3,1200000,3600000,Customer-068,Mandalay,Golden Industries Co.
T009395,2025-01-31,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,70000,420000,Customer-068,Mandalay,Golden Industries Co.
T009396,2025-01-31,PROD-008,Executive Ballpoint Pen Box,Office Supplies,7,70000,490000,Customer-068,Mandalay,Golden Industries Co.
T009397,2025-01-31,PROD-002,Wireless Mechanical Keyboard,Electronics,9,380000,3420000,Customer-068,Mandalay,Golden Industries Co.
T009690,2025-02-01,PROD-008,Executive Ballpoint Pen Box,Office Supplies,9,70000,630000,Customer-068,Mandalay,Golden Industries Co.
T009691,2025-02-01,PROD-007,USB-C Docking Station,Electronics,10,340000,3400000,Customer-068,Mandalay,Golden Industries Co.
T009692,2025-02-01,PROD-010,Webcam 1080p HD,Electronics,9,180000,1620000,Customer-068,Mandalay,Golden Industries Co.
T009693,2025-02-01,PROD-001,Ergonomic Mesh Chair,Furniture,5,750000,3750000,Customer-068,Mandalay,Golden Industries Co.
T009694,2025-02-01,PROD-004,Standing Desk Converter,Furniture,9,500000,4500000,Customer-068,Mandalay,Golden Industries Co.
T009695,2025-02-01,PROD-001,Ergonomic Mesh Chair,Furniture,5,750000,3750000,Customer-068,Mandalay,Golden Industries Co.
T009696,2025-02-01,PROD-010,Webcam 1080p HD,Electronics,6,180000,1080000,Customer-068,Mandalay,Golden Industries Co.
T009697,2025-02-01,PROD-004,Standing Desk Converter,Furniture,7,500000,3500000,Customer-068,Mandalay,Golden Industries Co.
T009698,2025-02-01,PROD-005,Noise-Cancelling Headphones,Electronics,9,900000,8100000,Customer-068,Mandalay,Golden Industries Co.
T009699,2025-02-01,PROD-002,Wireless Mechanical Keyboard,Electronics,3,380000,1140000,Customer-068,Mandalay,Golden Industries Co.
T010010,2025-02-02,PROD-002,Wireless Mechanical Keyboard,Electronics,8,380000,3040000,Customer-068,Mandalay,Golden Industries Co.
T010011,2025-02-02,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,25500,51000,Customer-068,Mandalay,Golden Industries Co.
T010012,2025-02-02,PROD-007,USB-C Docking Station,Electronics,5,340000,1700000,Customer-068,Mandalay,Golden Industries Co.
T010013,2025-02-02,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,10,25500,255000,Customer-068,Mandalay,Golden Industries Co.
T010014,2025-02-02,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,2,25500,51000,Customer-068,Mandalay,Golden Industries Co.
T010015,2025-02-02,PROD-005,Noise-Cancelling Headphones,Electronics,5,900000,4500000,Customer-068,Mandalay,Golden Industries Co.
T010016,2025-02-02,PROD-002,Wireless Mechanical Keyboard,Electronics,8,380000,3040000,Customer-068,Mandalay,Golden Industries Co.
T010017,2025-02-02,PROD-001,Ergonomic Mesh Chair,Furniture,2,750000,1500000,Customer-068,Mandalay,Golden Industries Co.
T010018,2025-02-02,PROD-010,Webcam 1080p HD,Electronics,5,180000,900000,Customer-068,Mandalay,Golden Industries Co.
T010019,2025-02-02,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,25500,153000,Customer-068,Mandalay,Golden Industries Co.
T010330,2025-02-03,PROD-009,Adjustable Monitor Arm,Furniture,8,195000,1560000,Customer-068,Mandalay,Golden Industries Co.
T010331,2025-02-03,PROD-009,Adjustable Monitor Arm,Furniture,10,195000,1950000,Customer-068,Mandalay,Golden Industries Co.
T010332,2025-02-03,PROD-001,Ergonomic Mesh Chair,Furniture,8,750000,6000000,Customer-068,Mandalay,Golden Industries Co.
T010650,2025-02-04,PROD-007,USB-C Docking Station,Electronics,5,340000,1700000,Customer-068,Mandalay,Golden Industries Co.
T010651,2025-02-04,PROD-009,Adjustable Monitor Arm,Furniture,9,195000,1755000,Customer-068,Mandalay,Golden Industries Co.
T010652,2025-02-04,PROD-001,Ergonomic Mesh Chair,Furniture,4,750000,3000000,Customer-068,Mandalay,Golden Industries Co.
T010964,2025-02-05,PROD-004,Standing Desk Converter,Furniture,2,500000,1000000,Customer-068,Mandalay,Golden Industries Co.
T010965,2025-02-05,PROD-004,Standing Desk Converter,Furniture,4,500000,2000000,Customer-068,Mandalay,Golden Industries Co.
T011248,2025-02-06,PROD-008,Executive Ballpoint Pen Box,Office Supplies,3,70000,210000,Customer-068,Mandalay,Golden Industries Co.
T011249,2025-02-06,PROD-004,Standing Desk Converter,Furniture,4,500000,2000000,Customer-068,Mandalay,Golden Industries Co.
T011250,2025-02-06,PROD-008,Executive Ballpoint Pen Box,Office Supplies,6,70000,420000,Customer-068,Mandalay,Golden Industries Co.
T011251,2025-02-06,PROD-010,Webcam 1080p HD,Electronics,6,180000,1080000,Customer-068,Mandalay,Golden Industries Co.
T011252,2025-02-06,PROD-003,27-inch 4K Monitor,Electronics,5,1200000,6000000,Customer-068,Mandalay,Golden Industries Co.
T011547,2025-02-07,PROD-009,Adjustable Monitor Arm,Furniture,7,195000,1365000,Customer-068,Mandalay,Golden Industries Co.
T011548,2025-02-07,PROD-002,Wireless Mechanical Keyboard,Electronics,8,380000,3040000,Customer-068,Mandalay,Golden Industries Co.
T011549,2025-02-07,PROD-008,Executive Ballpoint Pen Box,Office Supplies,3,70000,210000,Customer-068,Mandalay,Golden Industries Co.
T011550,2025-02-07,PROD-002,Wireless Mechanical Keyboard,Electronics,4,380000,1520000,Customer-068,Mandalay,Golden Industries Co.
T011551,2025-02-07,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,8,25500,204000,Customer-068,Mandalay,Golden Industries Co.
T011552,2025-02-07,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,70000,700000,Customer-068,Mandalay,Golden Industries Co.
T011842,2025-02-08,PROD-008,Executive Ballpoint Pen Box,Office Supplies,2,70000,140000,Customer-068,Mandalay,Golden Industries Co.
T011843,2025-02-08,PROD-005,Noise-Cancelling Headphones,Electronics,6,900000,5400000,Customer-068,Mandalay,Golden Industries Co.
T011844,2025-02-08,PROD-002,Wireless Mechanical Keyboard,Electronics,10,380000,3800000,Customer-068,Mandalay,Golden Industries Co.
T012156,2025-02-09,PROD-005,Noise-Cancelling Headphones,Electronics,5,900000,4500000,Customer-068,Mandalay,Golden Industries Co.
T012157,2025-02-09,PROD-004,Standing Desk Converter,Furniture,6,500000,3000000,Customer-068,Mandalay,Golden Industries Co.
T012158,2025-02-09,PROD-005,Noise-Cancelling Headphones,Electronics,5,900000,4500000,Customer-068,Mandalay,Golden Industries Co.
T012159,2025-02-09,PROD-002,Wireless Mechanical Keyboard,Electronics,1,380000,380000,Customer-068,Mandalay,Golden Industries Co.
T012160,2025-02-09,PROD-005,Noise-Cancelling Headphones,Electronics,10,900000,9000000,Customer-068,Mandalay,Golden Industries Co.
T012161,2025-02-09,PROD-004,Standing Desk Converter,Furniture,4,500000,2000000,Customer-068,Mandalay,Golden Industries Co.
T012162,2025-02-09,PROD-005,Noise-Cancelling Headphones,Electronics,4,900000,3600000,Customer-068,Mandalay,Golden Industries Co.
T012163,2025-02-09,PROD-001,Ergonomic Mesh Chair,Furniture,9,750000,6750000,Customer-068,Mandalay,Golden Industries Co.
T012471,2025-02-10,PROD-004,Standing Desk Converter,Furniture,2,500000,1000000,Customer-068,Mandalay,Golden Industries Co.
T012472,2025-02-10,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,3,25500,76500,Customer-068,Mandalay,Golden Industries Co.
T012473,2025-02-10,PROD-009,Adjustable Monitor Arm,Furniture,7,195000,1365000,Customer-068,Mandalay,Golden Industries Co.
T012474,2025-02-10,PROD-001,Ergonomic Mesh Chair,Furniture,6,750000,4500000,Customer-068,Mandalay,Golden Industries Co.
T012475,2025-02-10,PROD-007,USB-C Docking Station,Electronics,3,340000,1020000,Customer-068,Mandalay,Golden Industries Co.
T012769,2025-02-11,PROD-009,Adjustable Monitor Arm,Furniture,9,195000,1755000,Customer-068,Mandalay,Golden Industries Co.
